curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4311727,MASTER-UNIVERSITARIO-EN-HISTORIA-CONTEMPORANEA,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,39.27,62.79,62.79,62.79,,,60,410
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4314025,MASTER-UNIVERSITARIO-EN-LINGUISTICA-INGLESA-NUEVAS-APLICACIONES-Y-COMUNICACION-INTERNACIONAL,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027035,Facultad-de-Medicina,4313725,MASTER-UNIVERSITARIO-EN-INICIACION-A-LA-INVESTIGACION-EN-SALUD-MENTAL,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,35.07,46.04,57.0,57.0,,,60,251
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4312497,MASTER-UNIVERSITARIO-EN-TRATAMIENTO-ESTADISTICO-COMPUTACIONAL-DE-LA-INFORMACION,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4310745,MASTER-UNIVERSITARIO-EN-METODOLOGIA-DE-LAS-CIENCIAS-DEL-COMPORTAMIENTO-Y-DE-LA-SALUD,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,31.4,50.7,55.38,58.5,,,75,181
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027035,Facultad-de-Medicina,4314402,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-INMUNOLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,69
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4314457,MASTER-UNIVERSITARIO-EN-PSICOLOGIA-DE-LA-EDUCACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,En-proceso-de-extincion,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027126,Facultad-de-Bellas-Artes,4311973,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-ARTE-Y-CREACION,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,92
2021-22,010,Universidad-Complutense-de-Madrid,Master,Otros,28051359,Instituto-Universitario-Ortega-y-Gasset,4311974,MASTER-UNIVERSITARIO-EN-ANALISIS-ECONOMICO-DEL-DERECHO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,80
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28042383,Facultad-de-Ciencias-de-la-Documentacion,4312447,MASTER-UNIVERSITARIO-EN-GESTION-DE-LA-DOCUMENTACION-BIBLIOTECAS-Y-ARCHIVOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,262
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4311863,MASTER-UNIVERSITARIO-EN-COMUNICACION-SOCIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,120,198
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4311977,MASTER-UNIVERSITARIO-EN-INGENIERIA-MATEMATICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,117
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027837,Facultad-de-Ciencias-Quimicas,4311856,MASTER-EN-MOLECULAR-NANO-AND-BIOPHOTONICS-FOR-TELECOMUNICATIONS-AND-BIOTHECNOLOGIES,Ciencias,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2010,En-proceso-de-extincion,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,120,42
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4311228,MASTER-UNIVERSITARIO-EN-RESTAURACION-DE-ECOSISTEMAS,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,181
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4311820,MASTER-UNIVERSITARIO-EN-ANTROPOLOGIA-FISICA-EVOLUCION-Y-BIODIVERSIDAD-HUMANAS,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,81
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4314263,MASTER-UNIVERSITARIO-EN-AUDITORIA-Y-CONTABILIDAD,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,103
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4314805,MASTER-UNIVERSITARIO-EN-BIOTECNOLOGIA-INDUSTRIAL-Y-AMBIENTAL,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,126
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4315014,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-EDUCACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4311885,MASTER-UNIVERSITARIO-EN-BIOLOGIA-DE-LA-CONSERVACION,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4314458,MASTER-UNIVERSITARIO-EN-PSICOPEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,168
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,4314485,MASTER-UNIVERSITARIO-EN-PSICOLOGIA-GENERAL-SANITARIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,32.86,56.75,122.21,169.21,,,90,108
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4315173,MASTER-UNIVERSITARIO-EN-ATENCION-TEMPRANA-PREVENCION-DETECCION-E-INTERVENCION-EN-LAS-ALTERACIONES-DEL-DESARROLLO-Y-DEL-APRENDIZAJE,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4315204,MASTER-UNIVERSITARIO-EN-PATRIMONIO-HISTORICO-ESCRITO,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,64.5
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026730,Facultad-de-Comercio-y-Turismo,4315213,MASTER-UNIVERSITARIO-EN-CONSUMO-Y-COMERCIO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4315191,MASTER-UNIVERSITARIO-EN-LETRAS-DIGITALES-ESTUDIOS-AVANZADOS-EN-TEXTUALIDADES-ELECTRONICAS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026869,Facultad-de-Estudios-Estadisticos,4315315,MASTER-UNIVERSITARIO-EN-BIOESTADISTICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026730,Facultad-de-Comercio-y-Turismo,4315221,MASTER-UNIVERSITARIO-EN-PLANIFICACION-Y-GESTION-DE-DESTINOS-TURISTICOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4315001,MASTER-ERASMUS-MUNDUS-EN-ESTUDIOS-URBANOS-CIUDADES,Artes-y-Humanidades,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2015,Inactivo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,120,0
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4314490,MASTER-UNIVERSITARIO-EN-GESTION-DE-DESASTRES,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,150
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4314782,MASTER-UNIVERSITARIO-EN-ESTRATEGIAS-Y-TECNOLOGIAS-PARA-EL-DESARROLLO-LA-COOPERACION-EN-UN-MUNDO-EN-CAMBIO,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,145
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4311861,MASTER-UNIVERSITARIO-EN-ANALISIS-SOCIOCULTURAL-DEL-CONOCIMIENTO-Y-DE-LA-COMUNICACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,64.5
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4311975,MASTER-UNIVERSITARIO-EN-GOBIERNO-Y-ADMINISTRACION-PUBLICA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4312343,MASTER-UNIVERSITARIO-EN-POLITICA-INTERNACIONAL-ESTUDIOS-SECTORIALES-Y-DE-AREA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4311865,MASTER-UNIVERSITARIO-INTERNACIONAL-EN-ESTUDIOS-CONTEMPORANEOS-DE-AMERICA-LATINA,Ciencias-Sociales-y-Juridicas,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,En-proceso-de-extincion,Semipresencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,120,166
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4311850,MASTER-UNIVERSITARIO-EN-ARTETERAPIA-Y-EDUCACION-ARTISTICA-PARA-LA-INCLUSION-SOCIAL,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,111
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027011,Facultad-de-Farmacia,4311886,MASTER-UNIVERSITARIO-EN-ANALISIS-SANITARIOS,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,114
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4311853,MASTER-UNIVERSITARIO-EN-ESTUDIOS-INTERCULTURALES-EUROPEOS,Artes-y-Humanidades,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Presencial,Se-oferta-en-otro-idioma-extranjero-que-no-es-Ingles,45.02,71.88,84.07,84.07,,,120,302
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4311854,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-LENGUA-ESPANIOLA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4315177,MASTER-UNIVERSITARIO-EN-ESTUDIOS-NORTEAMERICANOS,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2016,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4314456,MASTER-UNIVERSITARIO-EN-POLITICA-DE-DEFENSA-Y-SEGURIDAD-INTERNACIONAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4313008,MASTER-UNIVERSITARIO-EN-INVESTIGACION-DE-DIRECCION-DE-EMPRESAS-MARKETING-Y-CONTABILIDAD,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4312635,MASTER-UNIVERSITARIO-EN-ESTUDIOS-LITERARIOS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,114
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4315894,MASTER-UNIVERSITARIO-EN-ESTADISTICAS-OFICIALES-E-INDICADORES-SOCIALES-Y-ECONOMICOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,120,168
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4313515,MASTER-UNIVERSITARIO-EN-PATRIMONIO-AUDIOVISUAL-HISTORIA-RECUPERACION-Y-GESTION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027001,Facultad-de-Derecho,4316169,MASTER-ERASMUS-MUNDUS-EN-PROCEDIMIENTOS-PARLAMENTARIOS-Y-TECNICA-LEGISLATIVA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2017,En-proceso-de-extincion,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,90,30
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4315909,MASTER-UNIVERSITARIO-EN-EL-PATRIMONIO-CULTURAL-EN-EL-SIGLO-XXI-GESTION-E-INVESTIGACION,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,120
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28048828,Centro-Universitario-Villanueva,4315173,MASTER-UNIVERSITARIO-EN-ATENCION-TEMPRANA-PREVENCION-DETECCION-E-INTERVENCION-EN-LAS-ALTERACIONES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28048828,Centro-Universitario-Villanueva,4314458,MASTER-UNIVERSITARIO-EN-PSICOPEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,168
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28048828,Centro-Universitario-Villanueva,4313373,MASTER-UNIVERSITARIO-EN-COMUNICACION-DE-LAS-ORGANIZACIONES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
